system:index,probability,.geo
911_0,0.012327017,"{""type"":""MultiPoint"",""coordinates"":[]}"
915_0,0.37729144,"{""type"":""MultiPoint"",""coordinates"":[]}"
916_0,0.11707677,"{""type"":""MultiPoint"",""coordinates"":[]}"
918_0,0.30320087,"{""type"":""MultiPoint"",""coordinates"":[]}"
920_0,0.10980927,"{""type"":""MultiPoint"",""coordinates"":[]}"
921_0,0.06811396,"{""type"":""MultiPoint"",""coordinates"":[]}"
922_0,0.07513506,"{""type"":""MultiPoint"",""coordinates"":[]}"
924_0,0.32878986,"{""type"":""MultiPoint"",""coordinates"":[]}"
928_0,0.114047475,"{""type"":""MultiPoint"",""coordinates"":[]}"
932_0,0.9927683,"{""type"":""MultiPoint"",""coordinates"":[]}"
934_0,0.070046775,"{""type"":""MultiPoint"",""coordinates"":[]}"
938_0,0.1621766,"{""type"":""MultiPoint"",""coordinates"":[]}"
940_0,0.2438891,"{""type"":""MultiPoint"",""coordinates"":[]}"
942_0,0.5027908,"{""type"":""MultiPoint"",""coordinates"":[]}"
946_0,0.070046775,"{""type"":""MultiPoint"",""coordinates"":[]}"
952_0,0.2691833,"{""type"":""MultiPoint"",""coordinates"":[]}"
954_0,0.4802776,"{""type"":""MultiPoint"",""coordinates"":[]}"
955_0,0.16099924,"{""type"":""MultiPoint"",""coordinates"":[]}"
956_0,0.03296321,"{""type"":""MultiPoint"",""coordinates"":[]}"
960_0,0.38543224,"{""type"":""MultiPoint"",""coordinates"":[]}"
962_0,0.056606386,"{""type"":""MultiPoint"",""coordinates"":[]}"
963_0,0.18644065,"{""type"":""MultiPoint"",""coordinates"":[]}"
966_0,0.022064786,"{""type"":""MultiPoint"",""coordinates"":[]}"
968_0,0.062192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
970_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
972_0,0.075928405,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,0.4927221,"{""type"":""MultiPoint"",""coordinates"":[]}"
977_0,0.07082936,"{""type"":""MultiPoint"",""coordinates"":[]}"
979_0,0.17270221,"{""type"":""MultiPoint"",""coordinates"":[]}"
980_0,0.23077728,"{""type"":""MultiPoint"",""coordinates"":[]}"
981_0,0.24355017,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,0.38435924,"{""type"":""MultiPoint"",""coordinates"":[]}"
986_0,0.0024798817,"{""type"":""MultiPoint"",""coordinates"":[]}"
987_0,0.057652373,"{""type"":""MultiPoint"",""coordinates"":[]}"
988_0,0.187543,"{""type"":""MultiPoint"",""coordinates"":[]}"
993_0,0.012327017,"{""type"":""MultiPoint"",""coordinates"":[]}"
994_0,0.7208867,"{""type"":""MultiPoint"",""coordinates"":[]}"
996_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
999_0,0.021491943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001_0,0.0139602395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009_0,0.0665926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010_0,0.9705818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012_0,0.068817936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013_0,0.21184783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014_0,0.37984455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015_0,0.39761436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017_0,0.022064786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019_0,0.23416746,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020_0,0.066580884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026_0,0.42129546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027_0,0.10089733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032_0,0.02902577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033_0,0.08368953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041_0,0.15302198,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043_0,0.25603816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1044_0,0.0843257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1045_0,0.32878986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1046_0,0.02998267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048_0,0.31997523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1050_0,0.020034827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1051_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1053_0,0.1930545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059_0,0.94242305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061_0,0.016744697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066_0,0.122086085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1067_0,0.6916973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1068_0,0.384725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1069_0,0.07669952,"{""type"":""MultiPoint"",""coordinates"":[]}"
1071_0,0.063124426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1072_0,0.112022206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1075_0,0.2418355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1076_0,0.0065796473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1078_0,0.62859094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1081_0,0.9981976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082_0,0.11715272,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085_0,0.11629032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086_0,0.17505595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1088_0,0.12123924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1090_0,0.075928405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093_0,0.60615206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1095_0,0.2176055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1099_0,0.2638692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1106_0,0.9984116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1111_0,0.17742892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1113_0,0.11490105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1114_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1117_0,0.12913777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119_0,0.036089312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1125_0,0.090327226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1126_0,0.18998411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1128_0,0.3879458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1130_0,0.12343565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1132_0,0.9705818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1133_0,0.9984116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1134_0,0.946909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1135_0,0.021088053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136_0,0.08237381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1140_0,0.1083819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1141_0,0.3023574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143_0,0.117549546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1144_0,0.12646525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1146_0,0.24355017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147_0,0.16068025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150_0,0.6002986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153_0,0.043443125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1155_0,0.07870284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1156_0,0.060306367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1157_0,0.17505595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1158_0,0.015805513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161_0,0.6535775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162_0,0.7465803,"{""type"":""MultiPoint"",""coordinates"":[]}"
1167_0,0.09554416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1168_0,0.011621363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1169_0,0.11029263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1170_0,0.062192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1171_0,0.055208884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1172_0,0.9756715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1174_0,0.983335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1187_0,0.14163277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1191_0,0.13934451,"{""type"":""MultiPoint"",""coordinates"":[]}"
1193_0,0.10897514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1196_0,0.49899834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1201_0,0.6224672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1204_0,0.3851201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1205_0,0.6160909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1206_0,0.097982705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1209_0,0.11084297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1214_0,0.08170499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1218_0,0.114047475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1219_0,0.9984116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1220_0,0.015881214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222_0,0.21894693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223_0,0.11457911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224_0,0.05695058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1228_0,0.08179126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1229_0,0.3675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1230_0,0.11304259,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233_0,0.035441622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234_0,0.13350579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238_0,0.4802776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1241_0,0.03296321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242_0,0.07513506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252_0,0.11771493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253_0,0.27522287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256_0,0.062192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1259_0,0.123833254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260_0,0.35829616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261_0,0.14319065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263_0,0.3675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265_0,0.057553586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266_0,0.08985279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267_0,0.105786815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268_0,0.06263004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279_0,0.10651422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293_0,0.99312377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296_0,0.3731105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297_0,0.06765379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299_0,0.36921608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300_0,0.11106086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303_0,0.3392879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304_0,0.04131413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309_0,0.38093492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315_0,0.1715961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322_0,0.9982206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329_0,0.2509121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337_0,0.053750552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340_0,0.08250383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342_0,0.23000424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344_0,0.0543004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346_0,0.22559902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347_0,0.21891563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349_0,0.08250383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351_0,0.7421939,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353_0,0.15390596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354_0,0.1742246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359_0,0.105786815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361_0,0.057327054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362_0,0.26329228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366_0,0.38568234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368_0,0.96826226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372_0,0.3875038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374_0,0.17636842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379_0,0.05285938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384_0,0.14827345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387_0,0.3675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388_0,0.08368953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392_0,0.23851906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393_0,0.077151574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396_0,0.65169954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397_0,0.16251113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398_0,0.10631123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401_0,0.18094449,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403_0,0.17502892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413_0,0.34347838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418_0,0.112022206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420_0,0.086430416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422_0,0.13333978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423_0,0.101580955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425_0,0.048094667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426_0,0.13073307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427_0,0.014485282,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428_0,0.25192103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430_0,0.290257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434_0,0.00771889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437_0,0.020746686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438_0,0.4976452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442_0,0.3639725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443_0,0.007950252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444_0,0.38124594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449_0,0.109731354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451_0,0.13333978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453_0,0.03296321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454_0,0.6817721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455_0,0.19615276,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457_0,0.6160909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459_0,0.34201124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462_0,0.2728991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463_0,0.81149995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465_0,0.04131413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467_0,0.1687904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471_0,0.2518834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476_0,0.12755437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479_0,0.060689364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481_0,0.11924733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483_0,0.32327378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484_0,0.10771803,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488_0,0.05285938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490_0,0.05285938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492_0,0.96945345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497_0,0.03296321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505_0,0.25894207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510_0,0.03494735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511_0,0.20474204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515_0,0.011621363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519_0,0.26010025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523_0,0.07669952,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524_0,0.53010714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525_0,0.2382989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534_0,0.6203525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537_0,0.09460962,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539_0,0.2201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540_0,0.06263004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542_0,0.29140612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544_0,0.384725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545_0,0.2382989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548_0,0.10285099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1549_0,0.10631123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1551_0,0.076491505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1560_0,0.041965406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561_0,0.21874882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1563_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1568_0,0.06696024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1569_0,0.08368953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573_0,0.043153465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577_0,0.021647938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579_0,0.32275394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1583_0,0.17230389,"{""type"":""MultiPoint"",""coordinates"":[]}"
1584_0,0.021491943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1585_0,0.052037284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1587_0,0.015752748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1588_0,0.021119766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1590_0,0.18877323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1594_0,0.0023103207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1595_0,0.09470192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1596_0,0.1393711,"{""type"":""MultiPoint"",""coordinates"":[]}"
1600_0,0.021088053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1601_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1603_0,0.023014698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1604_0,0.060420234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1606_0,0.11715272,"{""type"":""MultiPoint"",""coordinates"":[]}"
1607_0,0.13129105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1611_0,0.78476834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1613_0,0.52248955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1614_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1616_0,0.17502892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1617_0,0.3675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1619_0,0.20868208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1620_0,0.021999342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1621_0,0.017921807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1625_0,0.035837088,"{""type"":""MultiPoint"",""coordinates"":[]}"
1628_0,0.6203525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1629_0,0.5009644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1631_0,0.18456773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1633_0,0.19546548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1634_0,0.11382693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1637_0,0.3675075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1639_0,0.059212394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1640_0,0.012327017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1645_0,0.111659445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1647_0,0.11652579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1650_0,0.07082936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1654_0,0.13660331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1655_0,0.058798753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1661_0,0.022064786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1663_0,0.097796425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1671_0,0.08146022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1672_0,0.076491505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1675_0,0.99708134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1678_0,0.011621363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1681_0,0.99708134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1683_0,0.079990454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1684_0,0.3413083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1686_0,0.48759544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1687_0,0.023014698,"{""type"":""MultiPoint"",""coordinates"":[]}"
